,0,1,2,3,4,5
533,"[50, 200, 100]",0,1,0.9,50,1.0
534,"[10, 100, 200]",0,1,0.5,50,1.0
535,"[10, 100, 200]",0,1,0.8,50,1.0
536,"[10, 100, 200]",0,1,0.9,50,1.0
537,"[100, 50, 200]",0,1,0.5,50,1.0
538,"[100, 50, 200]",0,1,0.8,50,1.0
539,"[100, 50, 200]",0,1,0.9,50,1.0
540,"[10, 50]",2,3,0.5,10,1.0
541,"[10, 50]",2,3,0.8,10,0.9333333333333333
542,"[10, 50]",2,3,0.9,10,0.8571428571428571
543,"[100, 200]",2,3,0.5,10,1.0
544,"[100, 200]",2,3,0.8,10,1.0
545,"[100, 200]",2,3,0.9,10,1.0
546,"[50, 200]",2,3,0.5,10,1.0
547,"[50, 200]",2,3,0.8,10,1.0
548,"[50, 200]",2,3,0.9,10,1.0
549,"[50, 10]",2,3,0.5,10,1.0
550,"[50, 10]",2,3,0.8,10,0.9333333333333333
551,"[50, 10]",2,3,0.9,10,0.9333333333333333
552,"[50, 100]",2,3,0.5,10,1.0
553,"[50, 100]",2,3,0.8,10,1.0
554,"[50, 100]",2,3,0.9,10,1.0
555,"[200, 10]",2,3,0.5,10,1.0
556,"[200, 10]",2,3,0.8,10,1.0
557,"[200, 10]",2,3,0.9,10,1.0
558,"[100, 10]",2,3,0.5,10,0.9333333333333333
559,"[100, 10]",2,3,0.8,10,0.9333333333333333
560,"[100, 10]",2,3,0.9,10,0.9333333333333333
561,"[200, 100]",2,3,0.5,10,1.0
562,"[200, 100]",2,3,0.8,10,1.0
563,"[200, 100]",2,3,0.9,10,1.0
564,"[10, 200]",2,3,0.5,10,1.0
565,"[10, 200]",2,3,0.8,10,1.0
566,"[10, 200]",2,3,0.9,10,1.0
567,"[10, 100]",2,3,0.5,10,1.0
568,"[10, 100]",2,3,0.8,10,1.0
569,"[10, 100]",2,3,0.9,10,1.0
570,"[200, 50]",2,3,0.5,10,1.0
571,"[200, 50]",2,3,0.8,10,1.0
572,"[200, 50]",2,3,0.9,10,1.0
573,"[100, 50]",2,3,0.5,10,1.0
574,"[100, 50]",2,3,0.8,10,1.0
575,"[100, 50]",2,3,0.9,10,1.0
576,"[10, 100, 50]",2,3,0.5,10,1.0
577,"[10, 100, 50]",2,3,0.8,10,1.0
578,"[10, 100, 50]",2,3,0.9,10,1.0
579,"[200, 10, 100]",2,3,0.5,10,0.7999999999999999
580,"[200, 10, 100]",2,3,0.8,10,0.7999999999999999
581,"[200, 10, 100]",2,3,0.9,10,0.7999999999999999
582,"[50, 10, 100]",2,3,0.5,10,1.0
583,"[50, 10, 100]",2,3,0.8,10,1.0
584,"[50, 10, 100]",2,3,0.9,10,1.0
585,"[10, 200, 100]",2,3,0.5,10,1.0
586,"[10, 200, 100]",2,3,0.8,10,1.0
587,"[10, 200, 100]",2,3,0.9,10,1.0
588,"[100, 10, 200]",2,3,0.5,10,0.0
589,"[100, 10, 200]",2,3,0.8,10,0.0
590,"[100, 10, 200]",2,3,0.9,10,0.0
591,"[100, 200, 50]",2,3,0.5,10,1.0
592,"[100, 200, 50]",2,3,0.8,10,1.0
593,"[100, 200, 50]",2,3,0.9,10,1.0
594,"[100, 50, 10]",2,3,0.5,10,1.0
595,"[100, 50, 10]",2,3,0.8,10,1.0
596,"[100, 50, 10]",2,3,0.9,10,1.0
597,"[200, 50, 10]",2,3,0.5,10,1.0
598,"[200, 50, 10]",2,3,0.8,10,1.0
599,"[200, 50, 10]",2,3,0.9,10,1.0
600,"[50, 10, 200]",2,3,0.5,10,0.9333333333333333
601,"[50, 10, 200]",2,3,0.8,10,0.9333333333333333
602,"[50, 10, 200]",2,3,0.9,10,0.9333333333333333
603,"[50, 200, 10]",2,3,0.5,10,1.0
604,"[50, 200, 10]",2,3,0.8,10,1.0
605,"[50, 200, 10]",2,3,0.9,10,1.0
606,"[100, 200, 10]",2,3,0.5,10,1.0
607,"[100, 200, 10]",2,3,0.8,10,1.0
608,"[100, 200, 10]",2,3,0.9,10,1.0
609,"[10, 50, 100]",2,3,0.5,10,1.0
610,"[10, 50, 100]",2,3,0.8,10,1.0
611,"[10, 50, 100]",2,3,0.9,10,1.0
612,"[100, 10, 50]",2,3,0.5,10,0.8571428571428571
613,"[100, 10, 50]",2,3,0.8,10,0.8571428571428571
614,"[100, 10, 50]",2,3,0.9,10,0.8571428571428571
615,"[200, 10, 50]",2,3,0.5,10,1.0
616,"[200, 10, 50]",2,3,0.8,10,1.0
617,"[200, 10, 50]",2,3,0.9,10,1.0
618,"[200, 100, 50]",2,3,0.5,10,0.9411764705882353
619,"[200, 100, 50]",2,3,0.8,10,0.875
620,"[200, 100, 50]",2,3,0.9,10,0.875
621,"[50, 100, 200]",2,3,0.5,10,0.47058823529411764
622,"[50, 100, 200]",2,3,0.8,10,0.47058823529411764
623,"[50, 100, 200]",2,3,0.9,10,0.47058823529411764
624,"[10, 200, 50]",2,3,0.5,10,1.0
625,"[10, 200, 50]",2,3,0.8,10,1.0
626,"[10, 200, 50]",2,3,0.9,10,1.0
627,"[200, 100, 10]",2,3,0.5,10,0.8421052631578948
628,"[200, 100, 10]",2,3,0.8,10,0.8421052631578948
629,"[200, 100, 10]",2,3,0.9,10,0.8421052631578948
630,"[10, 50, 200]",2,3,0.5,10,1.0
631,"[10, 50, 200]",2,3,0.8,10,1.0
632,"[10, 50, 200]",2,3,0.9,10,1.0
633,"[50, 100, 10]",2,3,0.5,10,1.0
634,"[50, 100, 10]",2,3,0.8,10,1.0
635,"[50, 100, 10]",2,3,0.9,10,1.0
636,"[200, 50, 100]",2,3,0.5,10,0.0
637,"[200, 50, 100]",2,3,0.8,10,0.0
638,"[200, 50, 100]",2,3,0.9,10,0.0
639,"[50, 200, 100]",2,3,0.5,10,0.875
640,"[50, 200, 100]",2,3,0.8,10,0.875
641,"[50, 200, 100]",2,3,0.9,10,0.875
642,"[10, 100, 200]",2,3,0.5,10,0.9333333333333333
643,"[10, 100, 200]",2,3,0.8,10,0.9333333333333333
644,"[10, 100, 200]",2,3,0.9,10,0.9333333333333333
645,"[100, 50, 200]",2,3,0.5,10,0.0
646,"[100, 50, 200]",2,3,0.8,10,0.0
647,"[100, 50, 200]",2,3,0.9,10,0.0
648,"[10, 50]",2,3,0.5,25,1.0
649,"[10, 50]",2,3,0.8,25,0.9333333333333333
650,"[10, 50]",2,3,0.9,25,0.8571428571428571
651,"[100, 200]",2,3,0.5,25,1.0
652,"[100, 200]",2,3,0.8,25,1.0
653,"[100, 200]",2,3,0.9,25,1.0
654,"[50, 200]",2,3,0.5,25,1.0
655,"[50, 200]",2,3,0.8,25,1.0
656,"[50, 200]",2,3,0.9,25,1.0
657,"[50, 10]",2,3,0.5,25,1.0
658,"[50, 10]",2,3,0.8,25,0.9333333333333333
659,"[50, 10]",2,3,0.9,25,0.9333333333333333
660,"[50, 100]",2,3,0.5,25,1.0
661,"[50, 100]",2,3,0.8,25,1.0
662,"[50, 100]",2,3,0.9,25,1.0
663,"[200, 10]",2,3,0.5,25,1.0
664,"[200, 10]",2,3,0.8,25,1.0
665,"[200, 10]",2,3,0.9,25,1.0
666,"[100, 10]",2,3,0.5,25,0.9333333333333333
667,"[100, 10]",2,3,0.8,25,0.9333333333333333
668,"[100, 10]",2,3,0.9,25,0.9333333333333333
669,"[200, 100]",2,3,0.5,25,1.0
670,"[200, 100]",2,3,0.8,25,1.0
671,"[200, 100]",2,3,0.9,25,1.0
672,"[10, 200]",2,3,0.5,25,1.0
673,"[10, 200]",2,3,0.8,25,1.0
674,"[10, 200]",2,3,0.9,25,1.0
675,"[10, 100]",2,3,0.5,25,1.0
676,"[10, 100]",2,3,0.8,25,1.0
677,"[10, 100]",2,3,0.9,25,1.0
678,"[200, 50]",2,3,0.5,25,1.0
679,"[200, 50]",2,3,0.8,25,1.0
680,"[200, 50]",2,3,0.9,25,1.0
681,"[100, 50]",2,3,0.5,25,1.0
682,"[100, 50]",2,3,0.8,25,1.0
683,"[100, 50]",2,3,0.9,25,1.0
684,"[10, 100, 50]",2,3,0.5,25,1.0
685,"[10, 100, 50]",2,3,0.8,25,1.0
686,"[10, 100, 50]",2,3,0.9,25,1.0
687,"[200, 10, 100]",2,3,0.5,25,0.7999999999999999
688,"[200, 10, 100]",2,3,0.8,25,0.7999999999999999
689,"[200, 10, 100]",2,3,0.9,25,0.7999999999999999
690,"[50, 10, 100]",2,3,0.5,25,1.0
691,"[50, 10, 100]",2,3,0.8,25,1.0
692,"[50, 10, 100]",2,3,0.9,25,1.0
693,"[10, 200, 100]",2,3,0.5,25,1.0
694,"[10, 200, 100]",2,3,0.8,25,1.0
695,"[10, 200, 100]",2,3,0.9,25,1.0
696,"[100, 10, 200]",2,3,0.5,25,0.0
697,"[100, 10, 200]",2,3,0.8,25,0.0
698,"[100, 10, 200]",2,3,0.9,25,0.0
699,"[100, 200, 50]",2,3,0.5,25,1.0
700,"[100, 200, 50]",2,3,0.8,25,1.0
701,"[100, 200, 50]",2,3,0.9,25,1.0
702,"[100, 50, 10]",2,3,0.5,25,1.0
703,"[100, 50, 10]",2,3,0.8,25,1.0
704,"[100, 50, 10]",2,3,0.9,25,1.0
705,"[200, 50, 10]",2,3,0.5,25,1.0
706,"[200, 50, 10]",2,3,0.8,25,1.0
707,"[200, 50, 10]",2,3,0.9,25,1.0
708,"[50, 10, 200]",2,3,0.5,25,0.9333333333333333
709,"[50, 10, 200]",2,3,0.8,25,0.9333333333333333
710,"[50, 10, 200]",2,3,0.9,25,0.9333333333333333
711,"[50, 200, 10]",2,3,0.5,25,1.0
712,"[50, 200, 10]",2,3,0.8,25,1.0
713,"[50, 200, 10]",2,3,0.9,25,1.0
714,"[100, 200, 10]",2,3,0.5,25,1.0
715,"[100, 200, 10]",2,3,0.8,25,1.0
716,"[100, 200, 10]",2,3,0.9,25,1.0
717,"[10, 50, 100]",2,3,0.5,25,1.0
718,"[10, 50, 100]",2,3,0.8,25,1.0
719,"[10, 50, 100]",2,3,0.9,25,1.0
720,"[100, 10, 50]",2,3,0.5,25,0.9333333333333333
721,"[100, 10, 50]",2,3,0.8,25,0.9333333333333333
722,"[100, 10, 50]",2,3,0.9,25,0.9333333333333333
723,"[200, 10, 50]",2,3,0.5,25,1.0
724,"[200, 10, 50]",2,3,0.8,25,1.0
725,"[200, 10, 50]",2,3,0.9,25,1.0
726,"[200, 100, 50]",2,3,0.5,25,0.9411764705882353
727,"[200, 100, 50]",2,3,0.8,25,0.875
728,"[200, 100, 50]",2,3,0.9,25,0.875
729,"[50, 100, 200]",2,3,0.5,25,0.47058823529411764
730,"[50, 100, 200]",2,3,0.8,25,0.47058823529411764
731,"[50, 100, 200]",2,3,0.9,25,0.47058823529411764
732,"[10, 200, 50]",2,3,0.5,25,1.0
733,"[10, 200, 50]",2,3,0.8,25,1.0
734,"[10, 200, 50]",2,3,0.9,25,1.0
735,"[200, 100, 10]",2,3,0.5,25,0.8421052631578948
736,"[200, 100, 10]",2,3,0.8,25,0.8421052631578948
737,"[200, 100, 10]",2,3,0.9,25,0.8421052631578948
738,"[10, 50, 200]",2,3,0.5,25,1.0
739,"[10, 50, 200]",2,3,0.8,25,1.0
740,"[10, 50, 200]",2,3,0.9,25,1.0
741,"[50, 100, 10]",2,3,0.5,25,1.0
742,"[50, 100, 10]",2,3,0.8,25,1.0
743,"[50, 100, 10]",2,3,0.9,25,1.0
744,"[200, 50, 100]",2,3,0.5,25,0.0
745,"[200, 50, 100]",2,3,0.8,25,0.0
746,"[200, 50, 100]",2,3,0.9,25,0.0
747,"[50, 200, 100]",2,3,0.5,25,0.875
748,"[50, 200, 100]",2,3,0.8,25,0.875
749,"[50, 200, 100]",2,3,0.9,25,0.875
750,"[10, 100, 200]",2,3,0.5,25,0.9333333333333333
751,"[10, 100, 200]",2,3,0.8,25,0.9333333333333333
752,"[10, 100, 200]",2,3,0.9,25,0.9333333333333333
753,"[100, 50, 200]",2,3,0.5,25,0.0
754,"[100, 50, 200]",2,3,0.8,25,0.0
755,"[100, 50, 200]",2,3,0.9,25,0.0
756,"[10, 50]",2,3,0.5,50,1.0
757,"[10, 50]",2,3,0.8,50,1.0
758,"[10, 50]",2,3,0.9,50,0.8571428571428571
759,"[100, 200]",2,3,0.5,50,1.0
760,"[100, 200]",2,3,0.8,50,1.0
761,"[100, 200]",2,3,0.9,50,1.0
762,"[50, 200]",2,3,0.5,50,1.0
763,"[50, 200]",2,3,0.8,50,1.0
764,"[50, 200]",2,3,0.9,50,1.0
765,"[50, 10]",2,3,0.5,50,1.0
766,"[50, 10]",2,3,0.8,50,0.9333333333333333
767,"[50, 10]",2,3,0.9,50,0.9333333333333333
768,"[50, 100]",2,3,0.5,50,1.0
769,"[50, 100]",2,3,0.8,50,1.0
770,"[50, 100]",2,3,0.9,50,1.0
771,"[200, 10]",2,3,0.5,50,1.0
772,"[200, 10]",2,3,0.8,50,1.0
773,"[200, 10]",2,3,0.9,50,1.0
774,"[100, 10]",2,3,0.5,50,1.0
775,"[100, 10]",2,3,0.8,50,0.9333333333333333
776,"[100, 10]",2,3,0.9,50,0.9333333333333333
777,"[200, 100]",2,3,0.5,50,1.0
778,"[200, 100]",2,3,0.8,50,1.0
779,"[200, 100]",2,3,0.9,50,1.0
780,"[10, 200]",2,3,0.5,50,1.0
781,"[10, 200]",2,3,0.8,50,1.0
782,"[10, 200]",2,3,0.9,50,1.0
783,"[10, 100]",2,3,0.5,50,1.0
784,"[10, 100]",2,3,0.8,50,1.0
785,"[10, 100]",2,3,0.9,50,1.0
786,"[200, 50]",2,3,0.5,50,1.0
787,"[200, 50]",2,3,0.8,50,1.0
788,"[200, 50]",2,3,0.9,50,1.0
789,"[100, 50]",2,3,0.5,50,1.0
790,"[100, 50]",2,3,0.8,50,1.0
791,"[100, 50]",2,3,0.9,50,1.0
792,"[10, 100, 50]",2,3,0.5,50,1.0
793,"[10, 100, 50]",2,3,0.8,50,1.0
794,"[10, 100, 50]",2,3,0.9,50,1.0
795,"[200, 10, 100]",2,3,0.5,50,0.7999999999999999
796,"[200, 10, 100]",2,3,0.8,50,0.7999999999999999
797,"[200, 10, 100]",2,3,0.9,50,0.7999999999999999
798,"[50, 10, 100]",2,3,0.5,50,1.0
799,"[50, 10, 100]",2,3,0.8,50,1.0
800,"[50, 10, 100]",2,3,0.9,50,1.0
801,"[10, 200, 100]",2,3,0.5,50,1.0
802,"[10, 200, 100]",2,3,0.8,50,1.0
803,"[10, 200, 100]",2,3,0.9,50,1.0
804,"[100, 10, 200]",2,3,0.5,50,0.0
805,"[100, 10, 200]",2,3,0.8,50,0.0
806,"[100, 10, 200]",2,3,0.9,50,0.0
807,"[100, 200, 50]",2,3,0.5,50,1.0
808,"[100, 200, 50]",2,3,0.8,50,1.0
809,"[100, 200, 50]",2,3,0.9,50,1.0
810,"[100, 50, 10]",2,3,0.5,50,1.0
811,"[100, 50, 10]",2,3,0.8,50,1.0
812,"[100, 50, 10]",2,3,0.9,50,1.0
813,"[200, 50, 10]",2,3,0.5,50,1.0
814,"[200, 50, 10]",2,3,0.8,50,1.0
815,"[200, 50, 10]",2,3,0.9,50,1.0
816,"[50, 10, 200]",2,3,0.5,50,0.9333333333333333
817,"[50, 10, 200]",2,3,0.8,50,0.9333333333333333
818,"[50, 10, 200]",2,3,0.9,50,0.9333333333333333
819,"[50, 200, 10]",2,3,0.5,50,1.0
820,"[50, 200, 10]",2,3,0.8,50,1.0
821,"[50, 200, 10]",2,3,0.9,50,1.0
822,"[100, 200, 10]",2,3,0.5,50,1.0
823,"[100, 200, 10]",2,3,0.8,50,1.0
824,"[100, 200, 10]",2,3,0.9,50,1.0
825,"[10, 50, 100]",2,3,0.5,50,1.0
826,"[10, 50, 100]",2,3,0.8,50,1.0
827,"[10, 50, 100]",2,3,0.9,50,1.0
828,"[100, 10, 50]",2,3,0.5,50,0.9333333333333333
829,"[100, 10, 50]",2,3,0.8,50,0.9333333333333333
830,"[100, 10, 50]",2,3,0.9,50,0.9333333333333333
831,"[200, 10, 50]",2,3,0.5,50,1.0
832,"[200, 10, 50]",2,3,0.8,50,1.0
833,"[200, 10, 50]",2,3,0.9,50,1.0
834,"[200, 100, 50]",2,3,0.5,50,0.9411764705882353
835,"[200, 100, 50]",2,3,0.8,50,0.875
836,"[200, 100, 50]",2,3,0.9,50,0.875
837,"[50, 100, 200]",2,3,0.5,50,0.47058823529411764
838,"[50, 100, 200]",2,3,0.8,50,0.47058823529411764
839,"[50, 100, 200]",2,3,0.9,50,0.47058823529411764
840,"[10, 200, 50]",2,3,0.5,50,1.0
841,"[10, 200, 50]",2,3,0.8,50,1.0
842,"[10, 200, 50]",2,3,0.9,50,1.0
843,"[200, 100, 10]",2,3,0.5,50,1.0
844,"[200, 100, 10]",2,3,0.8,50,1.0
845,"[200, 100, 10]",2,3,0.9,50,1.0
846,"[10, 50, 200]",2,3,0.5,50,1.0
847,"[10, 50, 200]",2,3,0.8,50,1.0
848,"[10, 50, 200]",2,3,0.9,50,1.0
849,"[50, 100, 10]",2,3,0.5,50,1.0
850,"[50, 100, 10]",2,3,0.8,50,1.0
851,"[50, 100, 10]",2,3,0.9,50,1.0
852,"[200, 50, 100]",2,3,0.5,50,0.0
853,"[200, 50, 100]",2,3,0.8,50,0.0
854,"[200, 50, 100]",2,3,0.9,50,0.0
855,"[50, 200, 100]",2,3,0.5,50,0.875
856,"[50, 200, 100]",2,3,0.8,50,0.875
857,"[50, 200, 100]",2,3,0.9,50,0.875
858,"[10, 100, 200]",2,3,0.5,50,0.9333333333333333
859,"[10, 100, 200]",2,3,0.8,50,0.9333333333333333
860,"[10, 100, 200]",2,3,0.9,50,0.9333333333333333
861,"[100, 50, 200]",2,3,0.5,50,0.47058823529411764
862,"[100, 50, 200]",2,3,0.8,50,0.47058823529411764
863,"[100, 50, 200]",2,3,0.9,50,0.47058823529411764
864,"[10, 50]",0,1,0.5,10,1.0
865,"[10, 50]",0,1,0.8,10,1.0
866,"[10, 50]",0,1,0.9,10,0.9333333333333333
867,"[100, 200]",0,1,0.5,10,1.0
868,"[100, 200]",0,1,0.8,10,1.0
869,"[100, 200]",0,1,0.9,10,1.0
870,"[50, 200]",0,1,0.5,10,1.0
871,"[50, 200]",0,1,0.8,10,1.0
872,"[50, 200]",0,1,0.9,10,1.0
873,"[50, 10]",0,1,0.5,10,1.0
874,"[50, 10]",0,1,0.8,10,1.0
875,"[50, 10]",0,1,0.9,10,1.0
876,"[50, 100]",0,1,0.5,10,1.0
877,"[50, 100]",0,1,0.8,10,1.0
878,"[50, 100]",0,1,0.9,10,1.0
879,"[200, 10]",0,1,0.5,10,1.0
880,"[200, 10]",0,1,0.8,10,0.9333333333333333
881,"[200, 10]",0,1,0.9,10,0.9333333333333333
882,"[100, 10]",0,1,0.5,10,1.0
883,"[100, 10]",0,1,0.8,10,1.0
884,"[100, 10]",0,1,0.9,10,1.0
885,"[200, 100]",0,1,0.5,10,1.0
886,"[200, 100]",0,1,0.8,10,1.0
887,"[200, 100]",0,1,0.9,10,1.0
888,"[10, 200]",0,1,0.5,10,1.0
889,"[10, 200]",0,1,0.8,10,1.0
890,"[10, 200]",0,1,0.9,10,1.0
891,"[10, 100]",0,1,0.5,10,1.0
892,"[10, 100]",0,1,0.8,10,1.0
893,"[10, 100]",0,1,0.9,10,1.0
894,"[200, 50]",0,1,0.5,10,1.0
895,"[200, 50]",0,1,0.8,10,1.0
896,"[200, 50]",0,1,0.9,10,1.0
897,"[100, 50]",0,1,0.5,10,1.0
898,"[100, 50]",0,1,0.8,10,1.0
899,"[100, 50]",0,1,0.9,10,0.9333333333333333
900,"[10, 100, 50]",0,1,0.5,10,1.0
901,"[10, 100, 50]",0,1,0.8,10,1.0
902,"[10, 100, 50]",0,1,0.9,10,1.0
903,"[200, 10, 100]",0,1,0.5,10,1.0
904,"[200, 10, 100]",0,1,0.8,10,1.0
905,"[200, 10, 100]",0,1,0.9,10,1.0
906,"[50, 10, 100]",0,1,0.5,10,1.0
907,"[50, 10, 100]",0,1,0.8,10,1.0
908,"[50, 10, 100]",0,1,0.9,10,1.0
909,"[10, 200, 100]",0,1,0.5,10,1.0
910,"[10, 200, 100]",0,1,0.8,10,1.0
911,"[10, 200, 100]",0,1,0.9,10,1.0
912,"[100, 10, 200]",0,1,0.5,10,1.0
913,"[100, 10, 200]",0,1,0.8,10,1.0
914,"[100, 10, 200]",0,1,0.9,10,1.0
915,"[100, 200, 50]",0,1,0.5,10,1.0
916,"[100, 200, 50]",0,1,0.8,10,1.0
917,"[100, 200, 50]",0,1,0.9,10,1.0
918,"[100, 50, 10]",0,1,0.5,10,1.0
919,"[100, 50, 10]",0,1,0.8,10,1.0
920,"[100, 50, 10]",0,1,0.9,10,1.0
921,"[200, 50, 10]",0,1,0.5,10,1.0
922,"[200, 50, 10]",0,1,0.8,10,1.0
923,"[200, 50, 10]",0,1,0.9,10,1.0
924,"[50, 10, 200]",0,1,0.5,10,0.9411764705882353
925,"[50, 10, 200]",0,1,0.8,10,1.0
926,"[50, 10, 200]",0,1,0.9,10,1.0
927,"[50, 200, 10]",0,1,0.5,10,1.0
928,"[50, 200, 10]",0,1,0.8,10,1.0
929,"[50, 200, 10]",0,1,0.9,10,1.0
930,"[100, 200, 10]",0,1,0.5,10,1.0
931,"[100, 200, 10]",0,1,0.8,10,1.0
932,"[100, 200, 10]",0,1,0.9,10,0.9333333333333333
933,"[10, 50, 100]",0,1,0.5,10,1.0
934,"[10, 50, 100]",0,1,0.8,10,1.0
935,"[10, 50, 100]",0,1,0.9,10,1.0
936,"[100, 10, 50]",0,1,0.5,10,1.0
937,"[100, 10, 50]",0,1,0.8,10,1.0
938,"[100, 10, 50]",0,1,0.9,10,1.0
939,"[200, 10, 50]",0,1,0.5,10,0.9411764705882353
940,"[200, 10, 50]",0,1,0.8,10,0.9333333333333333
941,"[200, 10, 50]",0,1,0.9,10,0.9333333333333333
942,"[200, 100, 50]",0,1,0.5,10,0.9411764705882353
943,"[200, 100, 50]",0,1,0.8,10,0.9333333333333333
944,"[200, 100, 50]",0,1,0.9,10,0.9333333333333333
945,"[50, 100, 200]",0,1,0.5,10,1.0
946,"[50, 100, 200]",0,1,0.8,10,1.0
947,"[50, 100, 200]",0,1,0.9,10,0.9333333333333333
948,"[10, 200, 50]",0,1,0.5,10,1.0
949,"[10, 200, 50]",0,1,0.8,10,1.0
950,"[10, 200, 50]",0,1,0.9,10,1.0
951,"[200, 100, 10]",0,1,0.5,10,0.9333333333333333
952,"[200, 100, 10]",0,1,0.8,10,0.9333333333333333
953,"[200, 100, 10]",0,1,0.9,10,0.9333333333333333
954,"[10, 50, 200]",0,1,0.5,10,1.0
955,"[10, 50, 200]",0,1,0.8,10,1.0
956,"[10, 50, 200]",0,1,0.9,10,1.0
957,"[50, 100, 10]",0,1,0.5,10,0.9411764705882353
958,"[50, 100, 10]",0,1,0.8,10,1.0
959,"[50, 100, 10]",0,1,0.9,10,1.0
960,"[200, 50, 100]",0,1,0.5,10,1.0
961,"[200, 50, 100]",0,1,0.8,10,1.0
962,"[200, 50, 100]",0,1,0.9,10,1.0
963,"[50, 200, 100]",0,1,0.5,10,1.0
964,"[50, 200, 100]",0,1,0.8,10,1.0
965,"[50, 200, 100]",0,1,0.9,10,1.0
966,"[10, 100, 200]",0,1,0.5,10,1.0
967,"[10, 100, 200]",0,1,0.8,10,1.0
968,"[10, 100, 200]",0,1,0.9,10,1.0
969,"[100, 50, 200]",0,1,0.5,10,1.0
970,"[100, 50, 200]",0,1,0.8,10,1.0
971,"[100, 50, 200]",0,1,0.9,10,1.0
972,"[50, 10, 100, 200]",0,1,0.5,10,0.888888888888889
973,"[50, 10, 100, 200]",0,1,0.8,10,0.888888888888889
974,"[50, 10, 100, 200]",0,1,0.9,10,0.9411764705882353
975,"[200, 50, 10, 100]",0,1,0.5,10,1.0
976,"[200, 50, 10, 100]",0,1,0.8,10,1.0
977,"[200, 50, 10, 100]",0,1,0.9,10,1.0
978,"[10, 200, 100, 50]",0,1,0.5,10,1.0
979,"[10, 200, 100, 50]",0,1,0.8,10,1.0
980,"[10, 200, 100, 50]",0,1,0.9,10,0.9333333333333333
981,"[10, 50, 100, 200]",0,1,0.5,10,1.0
982,"[10, 50, 100, 200]",0,1,0.8,10,1.0
983,"[10, 50, 100, 200]",0,1,0.9,10,1.0
984,"[50, 100, 200, 10]",0,1,0.5,10,1.0
985,"[50, 100, 200, 10]",0,1,0.8,10,1.0
986,"[50, 100, 200, 10]",0,1,0.9,10,1.0
987,"[100, 10, 50, 200]",0,1,0.5,10,0.9333333333333333
988,"[100, 10, 50, 200]",0,1,0.8,10,0.9333333333333333
989,"[100, 10, 50, 200]",0,1,0.9,10,0.9333333333333333
990,"[50, 10, 200, 100]",0,1,0.5,10,1.0
991,"[50, 10, 200, 100]",0,1,0.8,10,1.0
992,"[50, 10, 200, 100]",0,1,0.9,10,1.0
993,"[50, 100, 10, 200]",0,1,0.5,10,1.0
994,"[50, 100, 10, 200]",0,1,0.8,10,1.0
995,"[50, 100, 10, 200]",0,1,0.9,10,1.0
996,"[200, 100, 50, 10]",0,1,0.5,10,0.9411764705882353
997,"[200, 100, 50, 10]",0,1,0.8,10,0.9333333333333333
998,"[200, 100, 50, 10]",0,1,0.9,10,0.9333333333333333
999,"[100, 200, 10, 50]",0,1,0.5,10,1.0
1000,"[100, 200, 10, 50]",0,1,0.8,10,1.0
1001,"[100, 200, 10, 50]",0,1,0.9,10,1.0
1002,"[100, 200, 50, 10]",0,1,0.5,10,1.0
1003,"[100, 200, 50, 10]",0,1,0.8,10,1.0
1004,"[100, 200, 50, 10]",0,1,0.9,10,0.9333333333333333
1005,"[200, 100, 10, 50]",0,1,0.5,10,0.9333333333333333
1006,"[200, 100, 10, 50]",0,1,0.8,10,0.9333333333333333
1007,"[200, 100, 10, 50]",0,1,0.9,10,0.8571428571428571
1008,"[10, 50, 200, 100]",0,1,0.5,10,1.0
1009,"[10, 50, 200, 100]",0,1,0.8,10,1.0
1010,"[10, 50, 200, 100]",0,1,0.9,10,1.0
1011,"[100, 10, 200, 50]",0,1,0.5,10,1.0
1012,"[100, 10, 200, 50]",0,1,0.8,10,1.0
1013,"[100, 10, 200, 50]",0,1,0.9,10,0.9333333333333333
1014,"[200, 10, 100, 50]",0,1,0.5,10,1.0
1015,"[200, 10, 100, 50]",0,1,0.8,10,1.0
1016,"[200, 10, 100, 50]",0,1,0.9,10,1.0
1017,"[10, 200, 50, 100]",0,1,0.5,10,1.0
1018,"[10, 200, 50, 100]",0,1,0.8,10,1.0
1019,"[10, 200, 50, 100]",0,1,0.9,10,1.0
1020,"[50, 200, 100, 10]",0,1,0.5,10,1.0
1021,"[50, 200, 100, 10]",0,1,0.8,10,1.0
1022,"[50, 200, 100, 10]",0,1,0.9,10,0.8571428571428571
1023,"[100, 50, 200, 10]",0,1,0.5,10,1.0
1024,"[100, 50, 200, 10]",0,1,0.8,10,1.0
1025,"[100, 50, 200, 10]",0,1,0.9,10,1.0
1026,"[100, 50, 10, 200]",0,1,0.5,10,1.0
1027,"[100, 50, 10, 200]",0,1,0.8,10,1.0
1028,"[100, 50, 10, 200]",0,1,0.9,10,1.0
1029,"[200, 50, 100, 10]",0,1,0.5,10,1.0
1030,"[200, 50, 100, 10]",0,1,0.8,10,1.0
1031,"[200, 50, 100, 10]",0,1,0.9,10,1.0
1032,"[50, 200, 10, 100]",0,1,0.5,10,1.0
1033,"[50, 200, 10, 100]",0,1,0.8,10,1.0
1034,"[50, 200, 10, 100]",0,1,0.9,10,1.0
1035,"[10, 100, 200, 50]",0,1,0.5,10,1.0
1036,"[10, 100, 200, 50]",0,1,0.8,10,1.0
1037,"[10, 100, 200, 50]",0,1,0.9,10,1.0
